Date,COPEL,SANEPAR,VIVO,GRENDENE,BRADESCO,PRIO,WEGE,BOVA
2019-07-03,4.85699987411499,4.949999809265137,44.0,7.730000019073486,28.850488662719727,3.2179999351501465,10.850000381469727,98.31999969482422
2019-07-04,4.841000080108643,4.983333110809326,44.029998779296875,7.949999809265137,29.35386848449707,3.2100000381469727,11.100000381469727,100.0
2019-07-05,4.75,4.889999866485596,43.650001525878906,7.929999828338623,29.609315872192383,3.2799999713897705,11.199999809265137,100.2699966430664
2019-07-08,4.745999813079834,5.146666049957275,44.33000183105469,8.050000190734863,29.474079132080078,3.5999999046325684,11.265000343322754,100.55999755859375
2019-07-10,4.949999809265137,5.166666030883789,45.900001525878906,8.220000267028809,29.338842391967773,3.634000062942505,11.845000267028809,101.95999908447266
2019-07-11,4.945000171661377,5.216666221618652,45.060001373291016,8.180000305175781,29.09090805053711,3.6559998989105225,11.800000190734863,101.20999908447266
2019-07-12,4.942999839782715,5.106666088104248,44.83000183105469,7.989999771118164,28.54996109008789,3.753999948501587,11.545000076293945,100.05000305175781
2019-07-15,5.050000190734863,5.133333206176758,45.7400016784668,7.909999847412109,28.429752349853516,3.8519999980926514,11.199999809265137,100.04000091552734
2019-07-16,5.052000045776367,5.133333206176758,46.16999816894531,7.900000095367432,28.437265396118164,3.6600000858306885,11.255000114440918,99.9000015258789
2019-07-17,5.059999942779541,5.1533331871032715,46.650001525878906,7.980000019073486,28.287002563476562,3.6459999084472656,11.265000343322754,100.01000213623047
2019-07-18,5.059999942779541,5.233333110809326,45.7400016784668,7.849999904632568,28.903079986572266,3.634000062942505,11.375,100.69999694824219
2019-07-19,4.947999954223633,5.216666221618652,45.369998931884766,7.880000114440918,28.249435424804688,3.5799999237060547,11.395000457763672,99.5999984741211
2019-07-22,4.894999980926514,5.21999979019165,45.279998779296875,7.840000152587891,28.640119552612305,3.5840001106262207,11.300000190734863,100.0
2019-07-23,4.960000038146973,5.266665935516357,46.38999938964844,7.659999847412109,28.737791061401367,3.5799999237060547,11.289999961853027,100.0999984741211
2019-07-24,4.915999889373779,5.166666030883789,45.400001525878906,7.650000095367432,29.278736114501953,3.6540000438690186,11.5,100.38999938964844
2019-07-25,4.872000217437744,5.179999828338623,44.959999084472656,7.489999771118164,27.573253631591797,3.559999942779541,11.395000457763672,98.80000305175781
2019-07-26,4.771999835968018,5.1966657638549805,44.70000076293945,7.460000038146973,27.220134735107422,3.552000045776367,11.680000305175781,99.1500015258789
2019-07-29,4.7170000076293945,5.183332920074463,44.27000045776367,7.599999904632568,27.160030364990234,3.5320000648498535,11.789999961853027,99.55999755859375
2019-07-30,4.84499979019165,5.296666145324707,44.20000076293945,7.650000095367432,26.596542358398438,3.568000078201294,12.0,99.12000274658203
2019-07-31,4.914999961853027,5.306665897369385,45.0,7.599999904632568,25.920360565185547,3.5199999809265137,11.90999984741211,97.9800033569336
2019-08-01,5.0,5.363333225250244,45.0099983215332,7.650000095367432,25.694965362548828,3.430000066757202,11.71500015258789,98.43000030517578
2019-08-02,4.910999774932861,5.243332862854004,45.59000015258789,7.559999942779541,25.75507164001465,3.559999942779541,11.869999885559082,98.77999877929688
2019-08-05,4.78000020980835,5.266665935516357,44.0099983215332,7.5,25.289255142211914,3.5239999294281006,11.649999618530273,96.47000122070312
2019-08-06,4.945000171661377,5.326665878295898,44.59000015258789,7.53000020980835,25.672426223754883,3.5199999809265137,11.949999809265137,98.44000244140625
2019-08-07,5.0329999923706055,5.25333309173584,45.2400016784668,7.590000152587891,26.2133731842041,3.4860000610351562,12.154999732971191,99.05000305175781
2019-08-08,5.103000164031982,5.243332862854004,45.599998474121094,7.760000228881836,26.341096878051758,3.496000051498413,12.220000267028809,100.36000061035156
2019-08-09,5.209000110626221,5.306665897369385,44.83000183105469,7.71999979019165,25.90533447265625,3.5220000743865967,12.09000015258789,100.23999786376953
2019-08-12,5.099999904632568,5.25333309173584,44.9900016784668,7.570000171661377,25.36438751220703,3.4779999256134033,11.875,98.16000366210938
2019-08-13,5.176000118255615,5.22333288192749,44.18000030517578,7.590000152587891,25.619834899902344,3.509999990463257,12.140000343322754,99.5199966430664
2019-08-14,4.949999809265137,5.133333206176758,43.20000076293945,7.480000019073486,25.116453170776367,3.4260001182556152,11.545000076293945,96.6500015258789
2019-08-15,4.896999835968018,4.889999866485596,43.29999923706055,7.21999979019165,24.94365119934082,3.3399999141693115,11.175000190734863,95.37999725341797
2019-08-16,5.135000228881836,4.856666088104248,43.5,7.380000114440918,24.99624252319336,3.2160000801086426,11.399999618530273,96.1500015258789
2019-08-19,5.260000228881836,4.913332939147949,43.099998474121094,7.369999885559082,24.63561248779297,3.240000009536743,11.270000457763672,95.7699966430664
2019-08-20,5.248000144958496,4.9466657638549805,44.72999954223633,7.349999904632568,24.395191192626953,3.135999917984009,11.300000190734863,95.54000091552734
